,url_cleaned,topic_percentage,topic
658,"['journaldesfemm', 'peopl', 'magazin', 'cantat', 'trintign', 'famil', 'mari', 'trintign']",0.8327057957649231,Trintignan (acteur)
659,"['journaldesfemm', 'peopl', 'magazin', 'cantat', 'trintign', 'inrock', 'ell']",0.8806238174438477,Trintignan (acteur)
660,"['journaldesfemm', 'peopl', 'magazin', 'cantat', 'trintign', 'manifest', 'nant']",0.8806219100952148,Trintignan (acteur)
661,"['journaldesfemm', 'peopl', 'magazin', 'cantat', 'trintign', 'bertrand', 'cantat']",0.8326895833015442,Trintignan (acteur)
662,"['journaldesfemm', 'peopl', 'magazin', 'cantat', 'trintign', 'prison', 'vilniu']",0.880618691444397,Trintignan (acteur)
663,"['journaldesfemm', 'peopl', 'magazin', 'cantat', 'trintign', 'bertrand', 'cantat']",0.880621075630188,Trintignan (acteur)
664,"['journaldesfemm', 'peopl', 'magazin', 'cantat', 'trintign', 'temoignag']",0.8605960011482239,Trintignan (acteur)
665,"['journaldesfemm', 'peopl', 'magazin', 'cantat', 'trintign', 'manifest', 'montpelli']",0.8327069282531738,Trintignan (acteur)
666,"['journaldesfemm', 'peopl', 'magazin', 'cantat', 'trintign', 'mari', 'trintign']",0.8806185126304626,Trintignan (acteur)
667,"['journaldesfemm', 'peopl', 'magazin', 'cantat', 'trintign', 'toujour', 'journal', 'femm']",0.8327033519744873,Trintignan (acteur)
668,"['journaldesfemm', 'peopl', 'magazin', 'cantat', 'trintign', 'bertrand', 'cantat', 'detroit']",0.8806233406066895,Trintignan (acteur)
669,"['journaldesfemm', 'peopl', 'magazin', 'cantat', 'trintign', 'krisztina', 'radi']",0.8327062726020813,Trintignan (acteur)
670,"['journaldesfemm', 'peopl', 'magazin', 'cantat', 'trintign', 'mari', 'trintign', 'civier']",0.8327061533927917,Trintignan (acteur)
671,"['journaldesfemm', 'peopl', 'magazin', 'cantat', 'trintign', 'jardin', 'mari', 'trintign']",0.880622386932373,Trintignan (acteur)
672,"['journaldesfemm', 'peopl', 'magazin', 'cantat', 'trintign', 'bertrand', 'cantat']",0.5852513313293457,Trintignan (acteur)
673,"['journaldesfemm', 'peopl', 'magazin', 'cantat', 'trintign', 'famil', 'mari', 'trintign']",0.8806238174438477,Trintignan (acteur)
674,"['linternaut', 'bricolag', 'magazin', 'produit', 'detach', 'vont', 'vou', 'surprendr', 'laurier']",0.8327049612998962,Trintignan (acteur)
675,"['sant', 'medecin', 'journaldesfemm', 'forum', 'affich', 'cancer', 'phase', 'phase', 'terminal']",0.8806224465370178,Trintignan (acteur)
676,"['sant', 'medecin', 'journaldesfemm', 'forum', 'affich', 'cancer', 'pancrea', 'symptom', 'phase', 'terminal']",0.8806225657463074,Trintignan (acteur)
677,"['sant', 'medecin', 'journaldesfemm', 'forum', 'affich', 'vertig', 'nause', 'douleur', 'cervical']",0.880623459815979,Trintignan (acteur)
678,"['sant', 'medecin', 'journaldesfemm', 'nevralgi', 'cervico', 'brachial', 'sciatiqu', 'cou', 'symptom', 'traitement']",0.8806220293045044,Trintignan (acteur)
679,"['lachainemeteo', 'meteo', 'franc', 'previs', 'meteo', 'franc', 'mercredi', 'prochain']",0.4679122269153595,cuisine
680,"['lachainemeteo', 'meteo', 'franc', 'previs', 'meteo', 'franc', 'jeudi']",0.8596640229225159,gossip
681,"['lachainemeteo', 'meteo', 'franc', 'previs', 'meteo', 'franc', 'mercredi']",0.6114434003829956,santé/symptomes
682,"['journaldunet', 'patrimoin', 'guid', 'financ', 'personnel', 'alloc', 'soutien', 'famili', 'dure', 'montant', 'beneficiair']",0.8319655656814575,santé/symptomes
683,"['decor', 'journaldesfemm', 'forum', 'affich', 'comment', 'recuper', 'ling', 'blanc', 'devenu', 'rose', 'lor', 'lessiv']",0.8326231241226196,santé/symptomes
684,"['commentcamarch', 'forum', 'affich', 'excel', 'copier', 'valeur', 'ver', 'autr', 'page']",0.895380973815918,météo
685,"['meteoconsult', 'meteo', 'franc', 'vill', 'previs', 'meteo', 'nime']",0.8807386159896851,météo
686,"['droit', 'financ', 'commentcamarch', 'content', 'pac', 'pact', 'civil', 'solidarit', 'comment', 'pacser']",0.8807368278503418,météo
687,"['droit', 'financ', 'commentcamarch', 'convent', 'pac', 'model']",0.7437741756439209,emploi/finance
688,"['droit', 'financ', 'commentcamarch', 'content', 'ruptur', 'pac', 'formalit']",0.7904545664787292,cuisine
689,"['sant', 'medecin', 'journaldesfemm', 'courb', 'temperatur', 'determin', 'date', 'ovul']",0.7909812331199646,cuisine
690,"['sant', 'medecin', 'journaldesfemm', 'ovul', 'calcul', 'date', 'ovul', 'facil']",0.8807719945907593,météo
691,"['sant', 'medecin', 'journaldesfemm', 'tomber', 'enceint', 'rapid']",0.8607767820358276,emploi/finance
692,"['sant', 'medecin', 'journaldesfemm', 'peau', 'pele', 'symptom', 'traitement', 'prevent']",0.83290696144104,emploi/finance
693,"['commentcamarch', 'creer', 'adress', 'hotmail']",0.8329853415489197,emploi/finance
694,"['droit', 'financ', 'commentcamarch', 'forum', 'affich', 'responsabilit', 'civil', 'telephon', 'mobil']",0.7905800938606262,santé/symptomes
695,"['madam', 'lefigaro', 'societ', 'plier', 'vetement', 'method', 'mari', 'kondo']",0.831925630569458,santé/symptomes
696,"['etudi', 'lefigaro', 'articl', 'cett', 'bachelier', 'vue', 'retir', 'bac', 'caus', 'erreur', 'notat', 'bca', 'aea']",0.7208942770957947,Trintignan (acteur)
697,"['commentcamarch', 'download', 'telecharg', 'whatsapp', 'messeng']",0.8326333165168762,santé/symptomes
698,"['droit', 'financ', 'commentcamarch', 'preavi', 'depart', 'locat', 'model']",0.5814474821090698,cuisine
699,"['madam', 'lefigaro', 'societ', 'alcool', 'grossess', 'vrai', 'faux']",0.860249400138855,emploi/finance
700,"['premium', 'lefigaro', 'societ', 'artfig', 'air', 'franc', 'verit', 'salair', 'personnel', 'navig']",0.7903309464454651,Trintignan (acteur)
701,"['lefigaro', 'actualit', 'franc', 'artfig', 'franc', 'macon', 'alexandr', 'benalla', 'suspendu', 'loge']",0.7905303835868835,santé/symptomes
702,"['lachainemeteo', 'synthes', 'previs', 'meteo', 'lyon']",0.7911869287490845,cuisine
703,"['lefigaro', 'conjonctur', 'artfig', 'ormuz', 'detroit', 'iran', 'menac', 'bloquer']",0.880500078201294,emploi/finance
704,"['jeux', 'gratuit', 'jeux', 'multijoueur']",0.7207991480827332,gossip
705,"['jeux', 'gratuit', 'jeu', 'uno', 'disco', 'multijoueur']",0.48436930775642395,Trintignan (acteur)
706,"['ticketac', 'theatr', 'avignon', 'htm']",0.8599666357040405,météo
707,"['cuisin', 'journaldesfemm', 'recett', 'terrin', 'thon', 'courgett']",0.7913283109664917,météo
708,"['sant', 'lefigaro', 'articl', 'pourquoi', 'dort', 'moin', 'vieilliss']",0.721280574798584,gossip
709,"['madam', 'lefigaro', 'beaut', 'facon', 'dobtenir', 'ondul', 'wavi']",0.7913073897361755,cuisine
710,"['lachainemeteo', 'meteo', 'franc', 'vill', 'previs', 'meteo', 'biarritz', 'aujourdhui']",0.791329026222229,cuisine
711,"['codespromo', 'lefigaro', 'code', 'promo', 'showroompr']",0.1666666716337204,Trintignan (acteur)
712,"['journaldunet', 'economi', 'distribut', 'sold', 'date', 'sold', 'pre', 'chez', 'vou', 'reglement']",0.790732741355896,cuisine
713,"['lefigaro', 'sortir', 'pari', 'artfig', 'club', 'plu', 'convoit', 'capital']",0.42089688777923584,Trintignan (acteur)
714,"['droit', 'financ', 'commentcamarch', 'delai', 'retract', 'droit', 'acheteur']",0.5821362137794495,gossip
715,"['sant', 'lefigaro', 'actualit', 'comment', 'reconnaitr', 'phlebit']",0.8956668376922607,météo
716,"['droit', 'financ', 'commentcamarch', 'content', 'annul', 'retard', 'vol', 'indemnit', 'reclam']",0.7914086580276489,météo
717,"['lefigaro', 'automobil', 'artfig', 'palmar', 'voitur', 'plu', 'fiabl']",0.8316968083381653,santé/symptomes
718,"['immobili', 'lefigaro', 'articl', 'tax', 'foncier', 'ell', 'envol', 'fin', 'tax', 'habit', 'dff']",0.43869802355766296,météo
719,"['journaldunet', 'manag', 'guid', 'manag', 'bon', 'command', 'model', 'gratuit']",0.8329350352287292,emploi/finance
720,"['droit', 'financ', 'commentcamarch', 'livret', 'taux', 'interet', 'plafond']",0.7904326915740967,santé/symptomes
721,"['droit', 'financ', 'commentcamarch', 'content', 'fiscalit', 'contrat', 'assur', 'vie']",0.8608763217926025,emploi/finance
722,"['droit', 'financ', 'commentcamarch', 'content', 'imposit', 'rachat', 'partiel', 'total', 'assur', 'vie']",0.4327399432659149,santé/symptomes
723,"['droit', 'financ', 'commentcamarch', 'assur', 'vie', 'palmar', 'rendement']",0.8319900631904602,Trintignan (acteur)
724,"['droit', 'financ', 'commentcamarch', 'assur', 'vie', 'macron', 'fiscalit', 'reform']",0.6838786602020264,santé/symptomes
725,"['lefigaro', 'politiqu', 'scan', 'artfig', 'affair', 'benalla', 'depute', 'yael', 'braun', 'pivet', 'depos', 'plaint', 'injur', 'menac']",0.791079580783844,emploi/finance
726,"['codespromo', 'lefigaro', 'code', 'promo', 'gaumont', 'path']",0.8607531785964966,emploi/finance
727,"['immobili', 'lefigaro', 'articl', 'immobili', 'troi', 'arnaqu', 'imposs', 'pourtant', 'bien', 'reell', 'add', 'afea']",0.8607507944107056,emploi/finance
728,"['codespromo', 'lefigaro', 'code', 'promo', 'cellublu']",0.8328153491020203,emploi/finance
729,"['linternaut', 'vill', 'index', 'vill']",0.8603614568710327,emploi/finance
730,"['boutiqu', 'lefigaro', 'abonn', 'figaro', 'histoir', 'livr']",0.7008584141731262,gossip
731,"['deco', 'journaldesfemm', 'couleur', 'cuisin', 'blanch', 'cuisin', 'blanch', 'grise']",0.7914100289344788,météo
732,"['deco', 'journaldesfemm', 'couleur', 'cuisin', 'blanch']",0.8325644731521606,Trintignan (acteur)
733,"['lefigaro', 'conjonctur']",0.7914074063301086,météo
734,"['kiosqu', 'lefigaro', 'figaro']",0.7905881404876709,météo
735,"['commentcamarch', 'forum', 'affich', 'contact', 'technicien', 'franc', 'telecom']",0.1666666716337204,Trintignan (acteur)
736,"['droit', 'financ', 'commentcamarch', 'content', 'resili', 'bail', 'proprietair', 'locat']",0.8603202700614929,météo
737,"['sant', 'medecin', 'journaldesfemm', 'forum', 'affich', 'prise', 'sang', 'peut', 'ell', 'decel', 'cancer']",0.7900060415267944,météo
738,"['copainsdav', 'linternaut', 'game', 'plai', 'artilleri']",0.5831945538520813,gossip
739,"['actu', 'lachainemeteo', 'actualit', 'meteo', 'tendanc', 'meteo', 'jusquau', 'aout', 'ver', 'fort', 'chaleur']",0.1666666716337204,Trintignan (acteur)
740,"['actu', 'lachainemeteo', 'actualit', 'meteo', 'previs', 'saisonnier', 'suit', 'lete', 'automn']",0.6492281556129456,cuisine
741,"['lefigaro', 'intern', 'artfig', 'russi', 'derout', 'virag', 'trump']",0.8608585596084595,emploi/finance
742,"['droit', 'financ', 'commentcamarch', 'piscin', 'impot', 'quell', 'tax']",0.6936278343200684,santé/symptomes
743,"['cuisin', 'journaldesfemm', 'recett', 'salad', 'nicois']",0.7214946746826172,cuisine
744,"['cuisin', 'journaldesfemm', 'recett', 'taboul']",0.5999948978424072,météo
745,"['marin', 'meteoconsult', 'meteo', 'marin', 'meteo', 'abord', 'port', 'ocean', 'atlantiqu', 'previs', 'meteo', 'turbal']",0.8602683544158936,météo
746,"['copainsdav', 'linternaut', 'glossari', 'etabliss', 'lyce']",0.7896021008491516,cuisine
747,"['copainsdav', 'linternaut', 'glossari', 'etabliss', 'lyce']",0.8321752548217773,emploi/finance
748,"['lachainemeteo', 'meteo', 'mond', 'pai', 'previs', 'meteo', 'espagn', 'aujourdhui']",0.7210822105407715,météo
749,"['sant', 'medecin', 'journaldesfemm', 'glaucom', 'symptom', 'traitement']",0.7210878729820251,météo
750,"['leconjugueur', 'lefigaro', 'frexochoix']",0.9165146946907043,météo
751,"['madam', 'lefigaro', 'societ', 'formul', 'bannir', 'fin', 'mail']",0.7214956879615784,cuisine
752,"['sport', 'lefigaro', 'basket']",0.721498966217041,cuisine
753,"['madam', 'lefigaro']",0.714643120765686,météo
754,"['madam', 'lefigaro', 'cuisin']",0.8326387405395508,santé/symptomes
755,"['droit', 'financ', 'commentcamarch', 'demand', 'parloir', 'prison', 'demarch']",0.582419216632843,cuisine
756,"['droit', 'financ', 'commentcamarch', 'aid', 'juridictionnel', 'barem', 'condit']",0.6589885354042053,santé/symptomes
757,"['droit', 'financ', 'commentcamarch', 'anne', 'blanch', 'san', 'impot', 'prelev', 'sourc']",0.5821734070777893,santé/symptomes
758,"['cuisin', 'journaldesfemm', 'gastronomi', 'savez', 'vou', 'aliment', 'vont', 'pa', 'frigo', 'frais']",0.5821361541748047,gossip
759,"['cuisin', 'journaldesfemm', 'gastronomi', 'recett', 'clafouti', 'clafouti', 'abricot', 'pistach', 'lait', 'amand']",0.6973914504051208,météo
760,"['cuisin', 'journaldesfemm', 'gastronomi', 'recett', 'clafouti', 'clafouti', 'pech']",0.8329616189002991,emploi/finance
761,"['cuisin', 'journaldesfemm', 'gastronomi', 'savez', 'vou', 'aliment', 'vont', 'pa', 'frigo', 'toujour', 'journal', 'femm']",0.513405978679657,cuisine
762,"['cuisin', 'journaldesfemm', 'gastronomi', 'recett', 'clafouti', 'clafouti', 'sale', 'mediterraneen']",0.4847506582736969,cuisine
763,"['lefigaro', 'flash', 'actu', 'filwww', 'core', 'nord', 'fabriquerait', 'nouveaux', 'missil']",0.9071774482727051,cuisine
764,"['droit', 'financ', 'commentcamarch', 'loi', 'hamon', 'vent', 'distanc', 'internet', 'retract']",0.7907160520553589,cuisine
765,"['sant', 'journaldesfemm', 'psychologi', 'horoscop', 'zodiaqu', 'scorpion', 'demain']",0.7907124757766724,cuisine
766,"['marin', 'meteoconsult', 'meteo', 'marin', 'marin', 'cotier', 'franc', 'previs', 'meteo', 'zone', 'cann', 'menton']",0.5719118118286133,cuisine
767,"['marin', 'meteoconsult', 'meteo', 'marin', 'marin', 'cotier', 'franc', 'previs', 'meteo', 'zone', 'cann', 'menton']",0.7906923890113831,cuisine
768,"['marin', 'meteoconsult', 'meteo', 'marin', 'marin', 'cotier', 'franc', 'previs', 'meteo', 'zone', 'cann', 'menton']",0.7904190421104431,Trintignan (acteur)
769,"['commentcamarch', 'regard', 'match', 'foot', 'direct']",0.56866455078125,cuisine
770,"['commentcamarch', 'telecharg', 'video', 'youtub', 'depui', 'votr', 'mobil', 'tablett', 'android']",0.8605532050132751,Trintignan (acteur)
771,"['commentcamarch', 'forum', 'affich', 'oubli', 'mot', 'pass', 'gmail']",0.9161905646324158,météo
772,"['lefigaro', 'langu', 'francais', 'express', 'francais', 'artfig', 'mot', 'arab', 'vou', 'prononcez', 'san', 'savoir']",0.9161827564239502,météo
773,"['sant', 'medecin', 'journaldesfemm', 'pi', 'sec', 'callosit', 'caus', 'consequ', 'traitement']",0.9161900877952576,météo
774,"['journaldesfemm', 'recherch']",0.5814437866210938,cuisine
775,"['lefigaro', 'actualit', 'franc', 'artfig', 'pari', 'appel', 'etat', 'demantel', 'collineducrack']",0.7910143136978149,cuisine
776,"['sant', 'medecin', 'journaldesfemm', 'clostridium', 'difficil', 'symptom', 'traitement']",0.8326422572135925,cuisine
777,"['linternaut', 'cart', 'categori', 'anniversair', 'enfant', 'shtml']",0.483014315366745,cuisine
778,"['linternaut', 'cart', 'categori', 'anniversair', 'shtml']",0.8325717449188232,santé/symptomes
779,"['sant', 'medecin', 'journaldesfemm', 'forum', 'affich', 'ovul', 'nidat', 'pert', 'rose']",0.1666666716337204,Trintignan (acteur)
780,"['commentcamarch', 'import', 'export', 'email']",0.8595694303512573,météo
781,"['droit', 'financ', 'commentcamarch', 'content', 'combien', 'temp', 'garder', 'papier', 'document']",0.8326139450073242,santé/symptomes
782,"['lefigaro', 'voyag', 'artfig', 'raison', 'decouvrir', 'saint', 'pierr', 'miquelon', 'cet']",0.8597069978713989,santé/symptomes
783,"['lefigaro', 'actualit', 'franc', 'artfig', 'redoin', 'faid', 'frere', 'confondu', 'adn', 'etaient', 'bien', 'sarcel']",0.8321953415870667,santé/symptomes
784,"['lefigaro', 'intern', 'artfig', 'rapport', 'final', 'disparit', 'publi', 'lundi']",0.8320107460021973,santé/symptomes
785,"['lefigaro', 'intern', 'artfig', 'famil', 'debarque', 'avion', 'caus', 'fil', 'autist']",0.5814499258995056,cuisine
786,"['commentcamarch', 'download', 'diaporama']",0.832973062992096,emploi/finance
787,"['cuisin', 'journaldesfemm', 'recett', 'pate', 'crepe']",0.7192736268043518,cuisine
788,"['cuisin', 'journaldesfemm', 'recett', 'poulet', 'basquais']",0.8322067856788635,Trintignan (acteur)
789,"['codespromo', 'lefigaro', 'code', 'promo', 'auchan']",0.7204281091690063,Trintignan (acteur)
790,"['sant', 'medecin', 'journaldesfemm', 'forum', 'affich', 'pert', 'liquid', 'transparent', 'comm', 'eau']",0.7905820608139038,Trintignan (acteur)
791,"['lefigaro', 'scienc', 'artfig', 'cet', 'mar', 'exceptionnel', 'etoil', 'plu', 'brillant', 'ciel']",0.7215299606323242,cuisine
792,"['linternaut', 'sortir', 'guid', 'loisir', 'eclips', 'lune', 'plu', 'bell', 'imag', 'lune', 'sang', 'mar']",0.7210918068885803,météo
793,"['cadremploi', 'emploi', 'perso', 'recap']",0.7211000919342041,météo
794,"['cadremploi', 'emploi', 'alert', 'email']",0.7914055585861206,météo
795,"['cadremploi', 'emploi', 'perso', 'upload']",0.8320016264915466,santé/symptomes
796,"['cadremploi', 'emploi', 'reinitialis', 'mdp']",0.7908459305763245,santé/symptomes
797,"['cadremploi', 'emploi', 'oubli', 'mdp']",0.7900417447090149,santé/symptomes
798,"['cadremploi', 'emploi', 'perso', 'accueil', 'alert']",0.7915987372398376,emploi/finance
799,"['sant', 'medecin', 'journaldesfemm', 'forum', 'affich', 'xl', 'medic', 'extra', 'fort']",0.79118812084198,emploi/finance
800,"['jeux', 'gratuit', 'jeu', 'gratuit', 'gem']",0.7916008234024048,emploi/finance
801,"['jeux', 'gratuit', 'jeu', 'sport', 'match']",0.7221313118934631,emploi/finance
802,"['droit', 'financ', 'commentcamarch', 'forum', 'affich', 'delai', 'attent', 'permi', 'conduir']",0.7221312522888184,emploi/finance
803,"['commentcamarch', 'telecharg', 'film', 'gratuit', 'legal']",0.833041250705719,emploi/finance
804,"['leconjugueur', 'lefigaro', 'conjugaison', 'verb', 'envoy']",0.8319633603096008,santé/symptomes
805,"['lachainemeteo', 'meteo', 'franc', 'vill', 'previs', 'meteo', 'troy', 'aujourdhui']",0.8330747485160828,cuisine
806,"['lachainemeteo', 'meteo', 'franc', 'vill', 'previs', 'meteo', 'caen', 'aujourdhui']",0.6423076391220093,cuisine
807,"['lachainemeteo', 'meteo', 'franc', 'vill', 'previs', 'meteo', 'rochel', 'aujourdhui']",0.8602362275123596,emploi/finance
808,"['commentcamarch', 'download', 'telecharg', 'pdfcreator']",0.791176438331604,cuisine
809,"['cadremploi', 'emploi', 'perso', 'gestion', 'espac', 'perso']",0.7915170192718506,cuisine
810,"['cadremploi', 'emploi']",0.8956703543663025,météo
811,"['cadremploi', 'emploi', 'perso', 'accueil', 'candidatur']",0.8956667184829712,météo
812,"['commentcamarch', 'localis', 'telephon', 'portabl']",0.8956665396690369,météo
813,"['commentcamarch', 'download', 'telecharg', 'waze', 'android']",0.7911877632141113,cuisine
814,"['lefigaro', 'intern', 'artfig', 'espagn', 'torero', 'scalp', 'taureau', 'plein', 'corrida']",0.8332814574241638,emploi/finance
815,"['lefigaro', 'flash', 'actu', 'filwww', 'dinard', 'dece', 'enfant', 'ensev', 'sou', 'sabl']",0.7221313118934631,emploi/finance
816,"['droit', 'financ', 'commentcamarch', 'dure', 'validit', 'examen', 'code']",0.8332695960998535,emploi/finance
817,"['leconjugueur', 'lefigaro', 'conjugaison', 'verb', 'devoir']",0.5813304781913757,cuisine
818,"['copainsdav', 'linternaut', 'tchat']",0.7911847829818726,cuisine
819,"['droit', 'financ', 'commentcamarch', 'download', 'telecharg', 'formulair', 'demand', 'passeport', 'cerfa']",0.7203876972198486,Trintignan (acteur)
820,"['lachainemeteo', 'meteo', 'franc', 'previs', 'meteo', 'franc', 'mardi', 'prochain']",0.8603602647781372,Trintignan (acteur)
821,"['lachainemeteo', 'meteo', 'franc', 'previs', 'meteo', 'franc', 'lundi', 'prochain']",0.8324322700500488,emploi/finance
822,"['lachainemeteo', 'meteo', 'franc', 'previs', 'meteo', 'franc', 'vendredi', 'prochain']",0.7915171384811401,cuisine
823,"['sant', 'journaldesfemm', 'psychologi', 'horoscop', 'zodiaqu', 'gemeaux']",0.7215059399604797,cuisine
824,"['sant', 'journaldesfemm', 'psychologi', 'horoscop', 'zodiaqu', 'gemeaux', 'jour']",0.5313732624053955,emploi/finance
825,"['sant', 'journaldesfemm', 'psychologi', 'horoscop', 'zodiaqu', 'gemeaux', 'semain']",0.8953673243522644,météo
826,"['lachainemeteo', 'meteo', 'royaum', 'uni', 'vill', 'previs', 'meteo', 'londr', 'aujourdhui']",0.8953680992126465,météo
827,"['linternaut', 'auto', 'magazin', 'lld', 'loa', 'valent', 'ell', 'vraiment', 'coup', 'renault', 'captur', 'euro']",0.8953825831413269,météo
828,"['linternaut', 'auto', 'magazin', 'lld', 'loa', 'valent', 'ell', 'vraiment', 'coup', 'renault', 'kadjar', 'euro']",0.8328260779380798,gossip
829,"['linternaut', 'auto', 'magazin', 'lld', 'loa', 'valent', 'ell', 'vraiment', 'coup', 'peugeot', 'euro']",0.8607357144355774,gossip
830,"['linternaut', 'auto', 'magazin', 'lld', 'loa', 'valent', 'ell', 'vraiment', 'coup', 'toujour', 'linternaut']",0.8604809045791626,Trintignan (acteur)
831,"['linternaut', 'auto', 'magazin', 'lld', 'loa', 'valent', 'ell', 'vraiment', 'coup', 'renault', 'megan', 'euro']",0.8807786703109741,météo
832,"['linternaut', 'auto', 'magazin', 'lld', 'loa', 'valent', 'ell', 'vraiment', 'coup', 'peugeot', 'euro']",0.9303296208381653,Trintignan (acteur)
833,"['linternaut', 'auto', 'magazin', 'lld', 'loa', 'valent', 'ell', 'vraiment', 'coup', 'citroen', 'euro']",0.9303317070007324,Trintignan (acteur)
834,"['linternaut', 'auto', 'magazin', 'lld', 'loa', 'valent', 'ell', 'vraiment', 'coup', 'dacia', 'sandero', 'euro']",0.92397540807724,Trintignan (acteur)
835,"['linternaut', 'auto', 'magazin', 'lld', 'loa', 'valent', 'ell', 'vraiment', 'coup', 'renault', 'twingo', 'euro']",0.9239181280136108,Trintignan (acteur)
836,"['linternaut', 'auto', 'magazin', 'lld', 'loa', 'valent', 'ell', 'vraiment', 'coup', 'renault', 'clio', 'euro']",0.9303222298622131,Trintignan (acteur)
837,"['linternaut', 'auto', 'magazin', 'lld', 'loa', 'valent', 'ell', 'vraiment', 'coup', 'peugeot', 'euro']",0.9239754676818848,Trintignan (acteur)
838,"['linternaut', 'auto', 'magazin', 'lld', 'loa', 'valent', 'ell', 'vraiment', 'coup', 'citroen', 'picasso', 'euro']",0.9239694476127625,Trintignan (acteur)
839,"['cuisin', 'journaldesfemm', 'recett', 'confitur', 'frambois']",0.923970103263855,Trintignan (acteur)
840,"['codespromo', 'lefigaro', 'code', 'promo', 'kiabi']",0.9303311705589294,Trintignan (acteur)
841,"['droit', 'financ', 'commentcamarch', 'achat', 'vehicul', 'neuf', 'vo', 'droit']",0.9303320050239563,Trintignan (acteur)
842,"['sant', 'medecin', 'journaldesfemm', 'protein', 'reactiv', 'crp', 'analys', 'sang']",0.9239749908447266,Trintignan (acteur)
843,"['sant', 'medecin', 'journaldesfemm', 'dimer', 'dosag', 'sanguin']",0.9239690899848938,Trintignan (acteur)
844,"['commentcamarch', 'forum', 'affich', 'comment', 'mettr', 'cedil', 'majuscul']",0.7210996150970459,météo
845,"['madam', 'lefigaro', 'astro', 'horoscop', 'quotidien', 'cancer']",0.7914066910743713,météo
846,"['madam', 'lefigaro', 'astro']",0.6612806916236877,emploi/finance
847,"['droit', 'financ', 'commentcamarch', 'forum', 'affich', 'mandatair', 'immobili', 'quel', 'reseau']",0.7208536863327026,Trintignan (acteur)
848,"['linternaut', 'sortir', 'guid', 'loisir', 'nuit', 'etoil', 'observ', 'date']",0.7208873629570007,Trintignan (acteur)
849,"['madam', 'lefigaro', 'enfant', 'montessori', 'facon', 'lappliqu', 'maison', 'enfant']",0.8324804902076721,cuisine
850,"['madam', 'lefigaro', 'astro', 'horoscop', 'mensuel', 'balanc']",0.8330506086349487,gossip
851,"['madam', 'lefigaro', 'astro', 'horoscop', 'quotidien', 'balanc']",0.7218852043151855,gossip
852,"['lachainemeteo', 'meteo', 'franc', 'vill', 'previs', 'meteo', 'man', 'aujourdhui']",0.7204176187515259,emploi/finance
853,"['commentcamarch', 'forum', 'affich', 'appel', 'numero']",0.7900626063346863,santé/symptomes
854,"['cuisin', 'journaldesfemm', 'recett', 'tart', 'myrtil']",0.654676616191864,emploi/finance
855,"['copainsdav', 'linternaut']",0.7913566827774048,gossip
856,"['sant', 'medecin', 'journaldesfemm', 'content', 'dosag', 'beta', 'hcg', 'interpret', 'facil', 'resultat']",0.7913568615913391,gossip
857,"['cuisin', 'journaldesfemm', 'recett', 'terrin', 'courgett']",0.8956703543663025,météo
858,"['lefigaro', 'politiqu', 'artfig', 'yael', 'braun', 'pivet', 'accule', 'critiqu', 'tout', 'part']",0.7909867763519287,cuisine
859,"['client', 'lefigaro', 'webloggialefigaro', 'espacecli', 'afficherinitialis']",0.5084455609321594,météo
860,"['leconjugueur', 'lefigaro', 'conjugaison', 'verb', 'fair']",0.7214779257774353,cuisine
861,"['sant', 'lefigaro', 'sant', 'maladi', 'schizophreni', 'quest', 'cest']",0.831282377243042,Trintignan (acteur)
862,"['journaldunet', 'patrimoin', 'financ', 'personnel', 'aid', 'auxquel', 'vou', 'peut', 'etr', 'doit', 'san', 'savoir', 'garanti', 'jeun']",0.7907336950302124,cuisine
863,"['journaldunet', 'patrimoin', 'financ', 'personnel', 'aid', 'auxquel', 'vou', 'peut', 'etr', 'doit', 'san', 'savoir', 'chequ', 'energi']",0.721182644367218,gossip
864,"['journaldunet', 'patrimoin', 'financ', 'personnel', 'aid', 'auxquel', 'vou', 'peut', 'etr', 'doit', 'san', 'savoir', 'eau']",0.1666666716337204,Trintignan (acteur)
865,"['journaldunet', 'patrimoin', 'financ', 'personnel', 'aid', 'auxquel', 'vou', 'peut', 'etr', 'doit', 'san', 'savoir']",0.8330951929092407,cuisine
866,"['journaldunet', 'patrimoin', 'financ', 'personnel', 'aid', 'auxquel', 'vou', 'peut', 'etr', 'doit', 'san', 'savoir', 'solidarit']",0.7906153798103333,santé/symptomes
867,"['lachainemeteo', 'meteo', 'franc', 'vill', 'previs', 'meteo', 'toulous', 'aujourdhui']",0.9355664849281311,cuisine
868,"['commentcamarch', 'download', 'telecharg', 'adblock', 'plu', 'chrome']",0.9355684518814087,cuisine
869,"['commentcamarch', 'download', 'extens']",0.9355647563934326,cuisine
870,"['sant', 'medecin', 'journaldesfemm', 'syndrom', 'jamb', 'san', 'repo', 'impati', 'dan', 'jamb']",0.9355661273002625,cuisine
871,"['droit', 'financ', 'commentcamarch', 'forum', 'affich', 'retract', 'apr', 'signatur', 'bail']",0.9355676770210266,cuisine
872,"['linternaut', 'actualit', 'guid', 'vie', 'quotidienn', 'messag', 'anniversair', 'model', 'text', 'anniversair']",0.8956635594367981,météo
873,"['copainsdav', 'linternaut', 'album']",0.6537142395973206,cuisine
874,"['copainsdav', 'linternaut', 'edit', 'gener', 'profil', 'leasur']",0.7215399742126465,cuisine
